"row_id","user_id","timestamp","gate_id"
17689,6,2022-09-23 19:33:41,4
17690,6,2022-09-23 19:33:42,4
17691,55,2022-09-23 19:33:43,6
17692,55,2022-09-23 19:33:44,6
17693,6,2022-09-23 19:33:53,9
17694,6,2022-09-23 19:33:53,9
17695,32,2022-09-23 19:46:54,11
17696,32,2022-09-23 19:47:19,4
17697,32,2022-09-23 19:47:20,4
17698,54,2022-09-23 19:57:14,11
17699,54,2022-09-23 19:57:37,4
17700,54,2022-09-23 19:57:38,4
17701,48,2022-09-23 20:11:41,11
17702,29,2022-09-23 20:12:14,4
17703,48,2022-09-23 20:12:15,6
17704,29,2022-09-23 20:12:16,4
17705,48,2022-09-23 20:12:17,6
17706,48,2022-09-23 20:12:28,9
17707,48,2022-09-23 20:12:28,9
17708,14,2022-09-23 20:26:39,11
17709,14,2022-09-23 20:27:33,4
17710,14,2022-09-23 20:27:37,4
17711,14,2022-09-23 20:28:02,9
17712,14,2022-09-23 20:28:02,9
17713,57,2022-09-23 20:36:27,11
17714,57,2022-09-23 20:36:53,4
17715,57,2022-09-23 20:36:54,4
17716,26,2022-09-23 20:40:52,11
17717,26,2022-09-23 20:41:17,4
17718,26,2022-09-23 20:41:19,4
17719,26,2022-09-23 20:41:29,9
17720,26,2022-09-23 20:41:29,9
17721,49,2022-09-23 20:42:37,11
17722,49,2022-09-23 20:42:59,4
17723,49,2022-09-23 20:43:00,4
17724,49,2022-09-23 20:43:08,9
17725,49,2022-09-23 20:43:08,9
17726,49,2022-09-23 20:45:36,15
17727,33,2022-09-23 21:00:53,11
17728,33,2022-09-23 21:01:15,6
17729,33,2022-09-23 21:01:16,6
17730,33,2022-09-23 21:01:24,9
17731,33,2022-09-23 21:01:24,9
17732,15,2022-09-26 08:06:54,7
17733,15,2022-09-26 08:07:59,9
17734,15,2022-09-26 08:07:59,9
17735,15,2022-09-26 08:08:20,5
17736,15,2022-09-26 08:08:22,5
17737,15,2022-09-26 08:08:52,10
17738,15,2022-09-26 08:12:50,11
17739,15,2022-09-26 08:13:10,4
17740,15,2022-09-26 08:13:12,4
17741,15,2022-09-26 08:19:48,5
17742,15,2022-09-26 08:19:50,5
17743,15,2022-09-26 08:20:09,10
17744,18,2022-09-26 08:36:21,7
17745,18,2022-09-26 08:37:25,9
17746,18,2022-09-26 08:37:25,9
17747,18,2022-09-26 08:37:39,5
17748,18,2022-09-26 08:37:41,5
17749,18,2022-09-26 08:38:06,10
17750,1,2022-09-26 08:40:54,7
17751,1,2022-09-26 08:42:06,9
17752,1,2022-09-26 08:42:06,9
17753,1,2022-09-26 08:42:16,5
17754,1,2022-09-26 08:42:18,5
17755,1,2022-09-26 08:42:45,10
17756,57,2022-09-26 09:19:53,7
17757,57,2022-09-26 09:20:47,3
17758,57,2022-09-26 09:20:49,3
17759,57,2022-09-26 09:21:11,10
17760,29,2022-09-26 09:23:58,7
17761,29,2022-09-26 09:25:14,9
17762,29,2022-09-26 09:25:14,9
17763,29,2022-09-26 09:25:30,5
17764,29,2022-09-26 09:25:32,5
17765,29,2022-09-26 09:25:58,10
17766,3,2022-09-26 09:32:58,7
17767,3,2022-09-26 09:34:00,3
17768,3,2022-09-26 09:34:02,3
17769,3,2022-09-26 09:34:24,10
17770,42,2022-09-26 09:40:21,7
17771,42,2022-09-26 09:41:13,3
17772,42,2022-09-26 09:41:14,3
17773,42,2022-09-26 09:41:37,10
17774,0,2022-09-26 09:45:07,7
17775,0,2022-09-26 09:46:07,3
17776,0,2022-09-26 09:46:09,3
17777,0,2022-09-26 09:46:29,10
17778,29,2022-09-26 10:12:01,11
17779,29,2022-09-26 10:12:25,4
17780,29,2022-09-26 10:12:26,4
17781,55,2022-09-26 10:14:01,3
17782,55,2022-09-26 10:14:03,3
17783,55,2022-09-26 10:14:22,10
17784,1,2022-09-26 10:15:37,11
17785,1,2022-09-26 10:16:36,4
17786,1,2022-09-26 10:16:37,4
17787,37,2022-09-26 10:28:36,7
17788,39,2022-09-26 10:29:25,7
17789,37,2022-09-26 10:29:56,5
17790,37,2022-09-26 10:29:58,5
17791,37,2022-09-26 10:30:21,10
17792,39,2022-09-26 10:30:28,9
17793,39,2022-09-26 10:30:28,9
17794,39,2022-09-26 10:30:43,5
17795,39,2022-09-26 10:30:44,5
17796,39,2022-09-26 10:31:07,10
17797,11,2022-09-26 10:40:33,7
17798,11,2022-09-26 10:41:36,3
17799,11,2022-09-26 10:41:38,3
17800,11,2022-09-26 10:41:59,10
17801,32,2022-09-26 10:46:19,7
17802,32,2022-09-26 10:47:31,3
17803,32,2022-09-26 10:47:33,3
17804,32,2022-09-26 10:48:00,10
17805,53,2022-09-26 10:50:46,7
17806,53,2022-09-26 10:51:52,3
17807,53,2022-09-26 10:51:53,3
17808,53,2022-09-26 10:52:14,10
17809,1,2022-09-26 10:52:58,7
17810,1,2022-09-26 10:53:52,5
17811,1,2022-09-26 10:53:53,5
17812,1,2022-09-26 10:54:16,10
17813,12,2022-09-26 10:55:44,7
17814,12,2022-09-26 10:57:00,9
17815,12,2022-09-26 10:57:00,9
17816,12,2022-09-26 10:57:08,5
17817,12,2022-09-26 10:57:10,5
17818,12,2022-09-26 10:57:35,10
17819,33,2022-09-26 11:05:22,7
17820,33,2022-09-26 11:06:17,3
17821,33,2022-09-26 11:06:18,3
17822,33,2022-09-26 11:06:36,10
17823,37,2022-09-26 11:07:14,10
17824,49,2022-09-26 11:13:53,15
17825,29,2022-09-26 11:14:21,7
17826,6,2022-09-26 11:14:37,7
17827,29,2022-09-26 11:15:22,3
17828,6,2022-09-26 11:15:23,5
17829,6,2022-09-26 11:15:24,5
17830,29,2022-09-26 11:15:24,3
17831,9,2022-09-26 11:15:27,7
17832,29,2022-09-26 11:15:47,10
17833,19,2022-09-26 11:16:17,3
17834,19,2022-09-26 11:16:18,3
17835,9,2022-09-26 11:16:28,3
17836,9,2022-09-26 11:16:28,3
17837,19,2022-09-26 11:16:38,10
17838,9,2022-09-26 11:16:49,10
17839,46,2022-09-26 11:17:34,3
17840,46,2022-09-26 11:17:35,3
17841,46,2022-09-26 11:17:58,10
17842,49,2022-09-26 11:18:01,9
17843,49,2022-09-26 11:18:01,9
17844,49,2022-09-26 11:18:09,5
17845,49,2022-09-26 11:18:11,5
17846,49,2022-09-26 11:18:37,10
17847,48,2022-09-26 11:22:56,7
17848,48,2022-09-26 11:24:02,3
17849,48,2022-09-26 11:24:03,3
17850,48,2022-09-26 11:24:26,10
17851,56,2022-09-26 11:29:31,3
17852,56,2022-09-26 11:29:33,3
17853,56,2022-09-26 11:30:01,10
17854,56,2022-09-26 11:45:31,11
17855,56,2022-09-26 11:46:05,4
17856,56,2022-09-26 11:46:07,4
17857,9,2022-09-26 11:54:30,11
17858,54,2022-09-26 11:54:49,7
17859,42,2022-09-26 11:55:05,11
17860,42,2022-09-26 11:55:23,4
17861,42,2022-09-26 11:55:24,4
17862,9,2022-09-26 11:57:01,10
17863,54,2022-09-26 11:57:33,7
17864,54,2022-09-26 11:58:36,3
17865,54,2022-09-26 11:58:38,3
17866,54,2022-09-26 11:59:00,10
17867,6,2022-09-26 12:00:36,10
17868,55,2022-09-26 12:02:50,11
17869,15,2022-09-26 12:03:13,4
17870,15,2022-09-26 12:03:14,4
17871,55,2022-09-26 12:03:14,6
17872,53,2022-09-26 12:03:15,4
17873,55,2022-09-26 12:03:15,6
17874,53,2022-09-26 12:03:16,4
17875,12,2022-09-26 12:18:51,11
17876,12,2022-09-26 12:19:17,4
17877,12,2022-09-26 12:19:19,4
17878,15,2022-09-26 12:19:20,5
17879,15,2022-09-26 12:19:22,5
17880,55,2022-09-26 12:19:24,3
17881,55,2022-09-26 12:19:25,3
17882,12,2022-09-26 12:19:40,5
17883,12,2022-09-26 12:19:42,5
17884,15,2022-09-26 12:19:48,10
17885,12,2022-09-26 12:20:34,10
17886,47,2022-09-26 12:20:39,7
17887,47,2022-09-26 12:21:28,5
17888,47,2022-09-26 12:21:30,5
17889,47,2022-09-26 12:21:58,10
17890,37,2022-09-26 12:26:05,10
17891,53,2022-09-26 12:43:26,7
17892,53,2022-09-26 12:44:24,3
17893,53,2022-09-26 12:44:26,3
17894,53,2022-09-26 12:44:43,10
17895,42,2022-09-26 12:47:01,7
17896,42,2022-09-26 12:47:52,3
17897,42,2022-09-26 12:47:53,3
17898,42,2022-09-26 12:48:16,10
17899,12,2022-09-26 13:05:44,11
17900,12,2022-09-26 13:08:18,11
17901,12,2022-09-26 13:08:41,4
17902,12,2022-09-26 13:08:45,4
17903,12,2022-09-26 13:09:03,3
17904,12,2022-09-26 13:09:05,3
17905,56,2022-09-26 13:09:07,3
17906,56,2022-09-26 13:09:09,3
17907,12,2022-09-26 13:09:31,10
17908,37,2022-09-26 14:01:48,4
17909,37,2022-09-26 14:01:49,4
17910,55,2022-09-26 14:04:21,11
17911,53,2022-09-26 14:04:42,11
17912,12,2022-09-26 14:04:44,4
17913,55,2022-09-26 14:04:45,6
17914,55,2022-09-26 14:04:46,6
17915,12,2022-09-26 14:04:47,4
17916,53,2022-09-26 14:05:01,4
17917,53,2022-09-26 14:05:02,4
17918,1,2022-09-26 14:05:06,11
17919,29,2022-09-26 14:05:17,11
17920,29,2022-09-26 14:05:27,11
17921,1,2022-09-26 14:05:29,4
17922,1,2022-09-26 14:05:30,4
17923,29,2022-09-26 14:05:48,4
17924,11,2022-09-26 14:05:48,11
17925,29,2022-09-26 14:05:49,4
17926,11,2022-09-26 14:06:07,4
17927,11,2022-09-26 14:06:09,4
17928,1,2022-09-26 14:11:03,7
17929,1,2022-09-26 14:12:19,5
17930,1,2022-09-26 14:12:20,5
17931,1,2022-09-26 14:12:49,10
17932,9,2022-09-26 14:18:07,11
17933,9,2022-09-26 14:18:32,4
17934,9,2022-09-26 14:18:33,4
17935,47,2022-09-26 14:18:51,11
17936,47,2022-09-26 14:19:15,6
17937,56,2022-09-26 14:19:15,4
17938,47,2022-09-26 14:19:16,6
17939,56,2022-09-26 14:19:17,4
17940,47,2022-09-26 14:19:21,5
17941,47,2022-09-26 14:19:22,5
17942,47,2022-09-26 14:19:36,10
17943,57,2022-09-26 14:23:06,11
17944,57,2022-09-26 14:23:29,4
17945,57,2022-09-26 14:23:30,4
17946,47,2022-09-26 14:42:01,11
17947,47,2022-09-26 14:42:27,6
17948,48,2022-09-26 14:42:27,4
17949,47,2022-09-26 14:42:28,6
17950,48,2022-09-26 14:42:28,4
17951,33,2022-09-26 14:46:02,11
17952,33,2022-09-26 14:46:22,6
17953,33,2022-09-26 14:46:23,6
17954,19,2022-09-26 14:49:41,12
17955,19,2022-09-26 14:49:42,12
17956,29,2022-09-26 14:52:08,7
17957,29,2022-09-26 14:53:27,3
17958,29,2022-09-26 14:53:27,3
17959,12,2022-09-26 14:53:29,5
17960,12,2022-09-26 14:53:31,5
17961,29,2022-09-26 14:53:57,10
17962,9,2022-09-26 14:55:28,7
17963,9,2022-09-26 14:56:29,5
17964,9,2022-09-26 14:56:30,5
17965,57,2022-09-26 14:58:35,7
17966,57,2022-09-26 14:59:50,3
17967,53,2022-09-26 14:59:50,5
17968,57,2022-09-26 14:59:52,3
17969,53,2022-09-26 14:59:52,5
17970,55,2022-09-26 14:59:53,3
17971,11,2022-09-26 14:59:53,5
17972,55,2022-09-26 14:59:54,3
17973,11,2022-09-26 14:59:55,5
17974,33,2022-09-26 15:00:05,7
17975,57,2022-09-26 15:00:18,10
17976,37,2022-09-26 15:01:03,7
17977,33,2022-09-26 15:01:03,3
17978,33,2022-09-26 15:01:04,3
17979,33,2022-09-26 15:01:21,10
17980,37,2022-09-26 15:02:11,3
17981,37,2022-09-26 15:02:14,3
17982,9,2022-09-26 15:02:30,10
17983,46,2022-09-26 15:04:27,11
17984,46,2022-09-26 15:04:58,4
17985,46,2022-09-26 15:04:59,4
17986,47,2022-09-26 15:18:16,7
17987,47,2022-09-26 15:19:21,3
17988,48,2022-09-26 15:19:21,5
17989,47,2022-09-26 15:19:22,3
17990,48,2022-09-26 15:19:23,5
17991,47,2022-09-26 15:19:49,10
17992,6,2022-09-26 15:30:09,13
17993,6,2022-09-26 15:30:10,13
17994,18,2022-09-26 15:36:02,13
17995,18,2022-09-26 15:36:02,13
17996,19,2022-09-26 15:36:06,11
17997,19,2022-09-26 15:36:26,4
17998,19,2022-09-26 15:36:27,4
17999,6,2022-09-26 15:37:50,10
18000,50,2022-09-26 15:56:21,3
18001,50,2022-09-26 15:56:23,3
18002,50,2022-09-26 15:56:52,10
18003,19,2022-09-26 15:57:37,7
18004,1,2022-09-26 15:58:26,11
18005,19,2022-09-26 15:58:31,3
18006,19,2022-09-26 15:58:31,3
18007,1,2022-09-26 15:58:51,4
18008,19,2022-09-26 15:58:53,10
18009,1,2022-09-26 15:58:53,4
18010,32,2022-09-26 16:16:11,11
18011,32,2022-09-26 16:16:38,4
18012,32,2022-09-26 16:16:38,4
18013,37,2022-09-26 16:18:47,10
18014,15,2022-09-26 16:25:27,11
18015,15,2022-09-26 16:25:50,4
18016,15,2022-09-26 16:25:51,4
18017,55,2022-09-26 16:25:52,6
18018,55,2022-09-26 16:25:52,6
18019,53,2022-09-26 16:25:53,4
18020,53,2022-09-26 16:25:54,4
18021,1,2022-09-26 16:34:04,7
18022,1,2022-09-26 16:35:05,3
18023,1,2022-09-26 16:35:07,3
18024,1,2022-09-26 16:35:29,10
18025,40,2022-09-26 16:37:12,7
18026,40,2022-09-26 16:38:35,3
18027,40,2022-09-26 16:38:38,3
18028,40,2022-09-26 16:39:00,10
18029,15,2022-09-26 16:41:42,7
18030,53,2022-09-26 16:42:59,5
18031,53,2022-09-26 16:43:00,5
18032,55,2022-09-26 16:43:01,3
18033,15,2022-09-26 16:43:01,5
18034,15,2022-09-26 16:43:02,5
18035,55,2022-09-26 16:43:03,3
18036,15,2022-09-26 16:43:24,10
18037,14,2022-09-26 17:00:50,7
18038,14,2022-09-26 17:02:39,9
18039,14,2022-09-26 17:02:39,9
18040,14,2022-09-26 17:03:04,5
18041,14,2022-09-26 17:03:07,5
18042,37,2022-09-26 17:03:21,11
18043,37,2022-09-26 17:03:42,4
18044,37,2022-09-26 17:03:43,4
18045,14,2022-09-26 17:03:46,10
18046,6,2022-09-26 17:12:16,10
18047,12,2022-09-26 17:22:54,11
18048,12,2022-09-26 17:23:25,4
18049,12,2022-09-26 17:23:27,4
18050,53,2022-09-26 17:30:10,11
18051,15,2022-09-26 17:30:37,11
18052,53,2022-09-26 17:30:55,4
18053,53,2022-09-26 17:30:56,4
18054,15,2022-09-26 17:30:56,6
18055,15,2022-09-26 17:30:58,6
18056,1,2022-09-26 17:44:33,11
18057,1,2022-09-26 17:44:56,4
18058,1,2022-09-26 17:44:58,4
18059,18,2022-09-26 17:50:10,10
18060,32,2022-09-26 18:06:23,7
18061,32,2022-09-26 18:07:32,3
18062,32,2022-09-26 18:07:34,3
18063,32,2022-09-26 18:08:00,10
18064,6,2022-09-26 18:15:01,11
18065,6,2022-09-26 18:15:25,4
18066,6,2022-09-26 18:15:26,4
18067,9,2022-09-26 18:15:52,11
18068,9,2022-09-26 18:16:12,4
18069,9,2022-09-26 18:16:13,4
18070,37,2022-09-26 18:18:01,7
18071,0,2022-09-26 18:18:50,11
18072,37,2022-09-26 18:18:56,5
18073,37,2022-09-26 18:18:57,5
18074,0,2022-09-26 18:19:14,4
18075,0,2022-09-26 18:19:16,4
18076,37,2022-09-26 18:19:18,10
18077,55,2022-09-26 18:20:38,11
18078,11,2022-09-26 18:20:59,4
18079,55,2022-09-26 18:21:00,6
18080,11,2022-09-26 18:21:01,4
18081,55,2022-09-26 18:21:02,6
18082,40,2022-09-26 18:23:49,11
18083,40,2022-09-26 18:24:12,4
18084,40,2022-09-26 18:24:14,4
18085,11,2022-09-26 18:27:03,5
18086,55,2022-09-26 18:27:03,3
18087,11,2022-09-26 18:27:04,5
18088,55,2022-09-26 18:27:04,3
18089,11,2022-09-26 18:27:33,10
18090,48,2022-09-26 18:40:57,11
18091,48,2022-09-26 18:41:25,4
18092,48,2022-09-26 18:41:26,4
18093,42,2022-09-26 18:45:59,11
18094,42,2022-09-26 18:46:34,4
18095,42,2022-09-26 18:46:35,4
18096,3,2022-09-26 18:58:32,11
18097,3,2022-09-26 18:58:51,4
18098,3,2022-09-26 18:58:51,4
18099,19,2022-09-26 19:10:10,13
18100,19,2022-09-26 19:10:11,13
18101,11,2022-09-26 19:22:05,11
18102,11,2022-09-26 19:22:31,4
18103,11,2022-09-26 19:22:33,4
18104,47,2022-09-26 19:29:56,11
18105,47,2022-09-26 19:30:18,4
18106,47,2022-09-26 19:30:19,4
18107,19,2022-09-26 19:40:57,11
18108,19,2022-09-26 19:41:18,4
18109,19,2022-09-26 19:41:19,4
18110,37,2022-09-26 19:41:47,13
18111,37,2022-09-26 19:41:48,13
18112,55,2022-09-26 19:44:22,11
18113,55,2022-09-26 19:44:41,4
18114,55,2022-09-26 19:44:43,4
18115,37,2022-09-26 19:49:26,10
18116,54,2022-09-26 20:06:23,11
18117,54,2022-09-26 20:06:48,4
18118,54,2022-09-26 20:06:49,4
18119,18,2022-09-26 20:12:24,11
18120,18,2022-09-26 20:12:51,4
18121,18,2022-09-26 20:12:53,4
18122,18,2022-09-26 20:13:02,9
18123,18,2022-09-26 20:13:02,9
18124,57,2022-09-26 20:16:22,11
18125,57,2022-09-26 20:16:45,4
18126,57,2022-09-26 20:16:47,4
18127,39,2022-09-26 20:27:44,11
18128,39,2022-09-26 20:28:28,4
18129,39,2022-09-26 20:28:30,4
18130,39,2022-09-26 20:28:45,9
18131,39,2022-09-26 20:28:45,9
18132,46,2022-09-26 20:31:36,11
18133,46,2022-09-26 20:32:05,4
18134,46,2022-09-26 20:32:06,4
18135,33,2022-09-26 20:35:18,11
18136,33,2022-09-26 20:35:38,4
18137,33,2022-09-26 20:35:38,4
18138,33,2022-09-26 20:35:46,9
18139,33,2022-09-26 20:35:46,9
18140,37,2022-09-26 20:40:50,11
18141,37,2022-09-26 20:41:21,4
18142,37,2022-09-26 20:41:23,4
18143,14,2022-09-26 20:52:46,11
18144,14,2022-09-26 20:52:57,11
18145,14,2022-09-26 20:54:06,4
18146,14,2022-09-26 20:54:08,4
18147,14,2022-09-26 20:54:32,9
18148,14,2022-09-26 20:54:32,9
18149,49,2022-09-26 21:05:45,11
18150,49,2022-09-26 21:06:09,4
18151,49,2022-09-26 21:06:10,4
18152,49,2022-09-26 21:06:19,9
18153,49,2022-09-26 21:06:19,9
18154,49,2022-09-26 21:10:40,15
18155,32,2022-09-26 21:14:46,11
18156,32,2022-09-26 21:15:17,4
18157,32,2022-09-26 21:15:18,4
18158,32,2022-09-26 21:15:28,9
18159,32,2022-09-26 21:15:28,9
18160,14,2022-09-26 21:39:42,7
18161,14,2022-09-26 21:41:40,5
18162,14,2022-09-26 21:41:43,5
18163,14,2022-09-26 21:42:17,10
18164,14,2022-09-26 21:44:00,11
18165,14,2022-09-26 21:44:39,4
18166,14,2022-09-26 21:44:42,4
18167,29,2022-09-26 21:48:27,11
18168,29,2022-09-26 21:48:54,4
18169,29,2022-09-26 21:48:55,4
18170,29,2022-09-26 21:49:04,9
18171,29,2022-09-26 21:49:04,9
18172,3,2022-09-27 07:51:18,7
18173,3,2022-09-27 07:52:28,9
18174,3,2022-09-27 07:52:28,9
18175,3,2022-09-27 07:52:45,5
18176,3,2022-09-27 07:52:47,5
18177,3,2022-09-27 07:53:12,10
18178,18,2022-09-27 08:42:46,7
18179,18,2022-09-27 08:43:54,3
18180,18,2022-09-27 08:43:56,3
18181,18,2022-09-27 08:44:23,10
18182,18,2022-09-27 09:08:00,11
18183,18,2022-09-27 09:08:21,4
18184,18,2022-09-27 09:08:22,4
18185,18,2022-09-27 09:08:33,9
18186,18,2022-09-27 09:08:33,9
18187,18,2022-09-27 09:08:44,5
18188,18,2022-09-27 09:08:45,5
18189,18,2022-09-27 09:09:06,10
18190,1,2022-09-27 09:10:27,7
18191,1,2022-09-27 09:11:34,9
18192,1,2022-09-27 09:11:34,9
18193,1,2022-09-27 09:11:44,5
18194,1,2022-09-27 09:11:46,5
18195,1,2022-09-27 09:12:14,10
18196,40,2022-09-27 09:32:31,7
18197,40,2022-09-27 09:33:29,3
18198,40,2022-09-27 09:33:31,3
18199,40,2022-09-27 09:33:49,10
18200,18,2022-09-27 09:40:18,13
18201,18,2022-09-27 09:40:18,13
18202,34,2022-09-27 09:40:20,7
18203,34,2022-09-27 09:41:22,3
18204,34,2022-09-27 09:41:23,3
18205,34,2022-09-27 09:41:40,10
18206,42,2022-09-27 09:45:32,7
18207,42,2022-09-27 09:46:25,9
18208,42,2022-09-27 09:46:25,9
18209,42,2022-09-27 09:46:38,5
18210,42,2022-09-27 09:46:39,5
18211,12,2022-09-27 09:57:41,7
18212,12,2022-09-27 09:59:11,9
18213,12,2022-09-27 09:59:11,9
18214,12,2022-09-27 09:59:27,5
18215,12,2022-09-27 09:59:29,5
18216,12,2022-09-27 09:59:55,10
18217,29,2022-09-27 10:18:15,7
18218,57,2022-09-27 10:18:35,7
18219,57,2022-09-27 10:19:40,3
18220,57,2022-09-27 10:19:42,3
18221,29,2022-09-27 10:19:44,5
18222,29,2022-09-27 10:19:46,5
18223,57,2022-09-27 10:20:11,10
18224,40,2022-09-27 10:38:39,11
18225,40,2022-09-27 10:39:00,4
18226,40,2022-09-27 10:39:02,4
18227,12,2022-09-27 10:42:41,11
18228,12,2022-09-27 10:43:15,4
18229,12,2022-09-27 10:43:17,4
18230,0,2022-09-27 10:43:33,7
18231,0,2022-09-27 10:44:21,3
18232,0,2022-09-27 10:44:24,3
18233,0,2022-09-27 10:44:41,10
18234,15,2022-09-27 10:47:35,7
18235,15,2022-09-27 10:48:36,5
18236,15,2022-09-27 10:48:37,5
18237,15,2022-09-27 10:48:56,10
18238,47,2022-09-27 10:49:45,7
18239,47,2022-09-27 10:50:41,5
18240,47,2022-09-27 10:50:42,5
18241,47,2022-09-27 10:51:03,10
18242,39,2022-09-27 10:52:11,7
18243,39,2022-09-27 10:53:16,9
18244,39,2022-09-27 10:53:16,9
18245,39,2022-09-27 10:53:29,5
18246,39,2022-09-27 10:53:31,5
18247,39,2022-09-27 10:53:54,10
18248,37,2022-09-27 10:54:46,7
18249,37,2022-09-27 10:55:44,3
18250,37,2022-09-27 10:55:45,3
18251,37,2022-09-27 10:56:06,10
18252,32,2022-09-27 11:15:57,7
18253,32,2022-09-27 11:16:55,3
18254,32,2022-09-27 11:16:56,3
18255,32,2022-09-27 11:17:19,10
18256,11,2022-09-27 11:17:42,7
18257,11,2022-09-27 11:19:01,5
18258,11,2022-09-27 11:19:04,5
18259,11,2022-09-27 11:19:26,10
18260,36,2022-09-27 11:19:55,3
18261,36,2022-09-27 11:19:57,3
18262,46,2022-09-27 11:19:58,9
18263,46,2022-09-27 11:19:58,9
18264,56,2022-09-27 11:19:59,3
18265,56,2022-09-27 11:20:01,3
18266,46,2022-09-27 11:20:09,5
18267,46,2022-09-27 11:20:10,5
18268,46,2022-09-27 11:20:31,10
18269,46,2022-09-27 11:24:13,11
18270,48,2022-09-27 11:24:31,7
18271,46,2022-09-27 11:24:35,4
18272,46,2022-09-27 11:24:36,4
18273,49,2022-09-27 11:24:42,15
18274,46,2022-09-27 11:24:45,9
18275,46,2022-09-27 11:24:45,9
18276,46,2022-09-27 11:24:57,5
18277,46,2022-09-27 11:24:59,5
18278,46,2022-09-27 11:25:19,10
18279,48,2022-09-27 11:25:41,5
18280,48,2022-09-27 11:25:43,5
18281,48,2022-09-27 11:26:07,10
18282,6,2022-09-27 11:26:32,5
18283,6,2022-09-27 11:26:34,5
18284,6,2022-09-27 11:26:55,10
18285,18,2022-09-27 11:28:00,11
18286,49,2022-09-27 11:28:01,9
18287,49,2022-09-27 11:28:01,9
18288,49,2022-09-27 11:28:13,5
18289,49,2022-09-27 11:28:15,5
18290,18,2022-09-27 11:28:32,4
18291,18,2022-09-27 11:28:34,4
18292,49,2022-09-27 11:28:41,10
18293,18,2022-09-27 11:30:22,7
18294,37,2022-09-27 11:31:24,10
18295,18,2022-09-27 11:31:37,3
18296,18,2022-09-27 11:31:39,3
18297,18,2022-09-27 11:31:59,10
18298,42,2022-09-27 11:37:10,11
18299,42,2022-09-27 11:37:30,4
18300,42,2022-09-27 11:37:31,4
18301,50,2022-09-27 11:39:14,7
18302,50,2022-09-27 11:40:18,3
18303,50,2022-09-27 11:40:19,3
18304,50,2022-09-27 11:40:46,10
18305,37,2022-09-27 11:48:53,11
18306,37,2022-09-27 11:49:13,4
18307,37,2022-09-27 11:49:15,4
18308,37,2022-09-27 11:49:30,9
18309,37,2022-09-27 11:49:30,9
18310,37,2022-09-27 11:50:14,5
18311,37,2022-09-27 11:50:16,5
18312,37,2022-09-27 11:50:32,10
18313,9,2022-09-27 12:01:06,7
18314,9,2022-09-27 12:02:09,3
18315,9,2022-09-27 12:02:11,3
18316,9,2022-09-27 12:02:38,10
18317,42,2022-09-27 12:11:59,7
18318,42,2022-09-27 12:12:49,3
18319,42,2022-09-27 12:12:51,3
18320,42,2022-09-27 12:13:07,10
18321,19,2022-09-27 12:16:20,7
18322,19,2022-09-27 12:17:10,5
18323,19,2022-09-27 12:17:11,5
18324,18,2022-09-27 12:17:37,13
18325,18,2022-09-27 12:17:37,13
18326,19,2022-09-27 12:18:05,10
18327,37,2022-09-27 12:24:42,10
18328,15,2022-09-27 12:27:58,11
18329,15,2022-09-27 12:28:26,6
18330,15,2022-09-27 12:28:28,6
18331,15,2022-09-27 12:28:36,9
18332,15,2022-09-27 12:28:36,9
18333,15,2022-09-27 12:28:41,5
18334,15,2022-09-27 12:28:43,5
18335,15,2022-09-27 12:29:12,10
18336,15,2022-09-27 12:37:27,11
18337,15,2022-09-27 12:37:45,4
18338,15,2022-09-27 12:37:47,4
18339,53,2022-09-27 12:49:14,7
18340,53,2022-09-27 12:50:08,3
18341,53,2022-09-27 12:50:10,3
18342,53,2022-09-27 12:50:29,10
18343,54,2022-09-27 13:05:12,7
18344,54,2022-09-27 13:06:13,5
18345,54,2022-09-27 13:06:14,5
18346,54,2022-09-27 13:06:40,10
18347,18,2022-09-27 13:21:57,13
18348,18,2022-09-27 13:21:59,13
18349,12,2022-09-27 13:24:00,5
18350,12,2022-09-27 13:24:02,5
18351,12,2022-09-27 13:24:27,10
18352,37,2022-09-27 13:33:34,10
18353,6,2022-09-27 13:36:39,10
18354,18,2022-09-27 13:45:32,11
18355,18,2022-09-27 13:46:01,4
18356,18,2022-09-27 13:46:01,4
18357,6,2022-09-27 13:46:01,6
18358,6,2022-09-27 13:46:03,6
18359,6,2022-09-27 13:46:56,5
18360,18,2022-09-27 13:46:56,3
18361,18,2022-09-27 13:46:59,3
18362,6,2022-09-27 13:46:59,5
18363,18,2022-09-27 13:47:29,10
18364,9,2022-09-27 13:58:22,11
18365,9,2022-09-27 13:58:48,4
18366,9,2022-09-27 13:58:50,4
18367,0,2022-09-27 13:58:51,6
18368,0,2022-09-27 13:58:53,6
18369,29,2022-09-27 13:59:29,11
18370,29,2022-09-27 13:59:59,4
18371,29,2022-09-27 14:00:00,4
18372,48,2022-09-27 14:00:01,4
18373,47,2022-09-27 14:00:01,6
18374,47,2022-09-27 14:00:01,6
18375,48,2022-09-27 14:00:02,4
18376,50,2022-09-27 14:00:04,4
18377,50,2022-09-27 14:00:05,4
18378,15,2022-09-27 14:14:36,7
18379,15,2022-09-27 14:15:29,5
18380,15,2022-09-27 14:15:31,5
18381,15,2022-09-27 14:15:45,10
18382,15,2022-09-27 14:20:40,11
18383,15,2022-09-27 14:20:56,4
18384,15,2022-09-27 14:20:58,4
18385,36,2022-09-27 14:29:27,11
18386,36,2022-09-27 14:29:47,4
18387,36,2022-09-27 14:29:49,4
